Heart disease_number,diabetes_number,Two or more races pop,0-9,20-29,30-39,40-49,50-59,80+,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Total Specialist Physicians (2019),STATE_NAME_N
1663,2516,408,2711,3072,3364,4263,4986,944,374,15.34552428,7.203280938,0.328979529,40.27257735,46
737,1530,86,871,1267,1089,1098,1180,369,159,3.714160366,1.836942114,0.120828414,11.29833224,40
45307,71630,42939,117301,116068,115261,92580,92538,25565,12620,227.3376318,258.8955524,25.12573296,937.0893365,36
1324,1831,99,1494,1562,1454,1706,1958,550,396,8.704686373,2.925296784,0.311517406,19.15387022,17
1352,2101,352,2292,4537,2149,2241,2456,933,366,9.552513832,1.5298662,0.644154189,26.62259985,3
17708,30179,8683,38261,60722,45491,39217,37733,9820,5801,212.5973715,71.44546977,7.608290391,467.8011692,17
1122,1594,306,1950,1820,1898,1833,2320,849,303,9.102403806,1.771465768,0.324990712,28.94282041,25
8383,10939,3661,17889,19506,20012,16902,19048,7111,3111,77.87363376,60.44285149,2.394042627,196.0694012,5
232,322,38,542,369,433,452,502,269,49,2.154166762,1.694473759,0.191710535,5.658552881,27
1853,2562,381,2028,2345,2255,2475,3374,1533,315,11.96140219,5.614753774,0.256430239,31.39133509,46
232,330,48,337,285,296,338,428,263,45,1.744357643,0.883864531,0.147664867,4.050691653,16
1001,1633,317,4043,2610,2366,2098,1933,478,511,7.963288215,5.002948276,0.241232307,29.14977777,47
365,478,52,579,481,506,421,731,458,96,2.560659712,1.611081735,0.11291798,8.342593776,23
30634,48296,11396,65789,71705,67124,79773,101272,28074,11870,384.8012934,129.8713084,5.719359445,1092.816144,30
2959,5006,637,5798,5535,5045,4729,5447,1430,995,17.85667549,2.859804733,1.204128309,49.76607567,3
12026,20680,7195,45797,43011,47099,40035,36981,7865,4970,159.7581864,123.998841,4.911391567,402.2374509,5
1977,2579,329,4361,2841,3197,3269,4369,1528,448,16.10322353,9.743482832,0.704284357,48.70152805,49
4427,6629,1782,9972,9331,9517,8421,9773,3520,2063,31.04711124,19.50539619,0.940511766,113.6485794,47
12210,17334,4396,24431,27156,28723,30179,35111,9404,4187,148.5290426,104.7394161,1.955104359,576.0255662,32
356,489,47,567,576,662,559,853,408,78,2.993733893,2.354879675,0.266427992,7.863923001,27
5829,11961,1253,10312,11802,9303,9069,11820,3858,1987,36.26719277,17.93695673,1.179837954,110.3233983,40
2633,3683,319,2942,3586,3340,3421,4051,1459,663,15.03532222,10.66199071,0.89381958,44.7388622,48
1248,2032,380,4106,3007,3233,2650,2718,663,304,9.418677831,8.460382121,0.616047242,19.0974645,12
79547,130681,28163,140992,172576,158559,142004,169617,61767,32050,642.6014538,237.9295994,20.64326578,2424.200417,35
1120,1730,266,1465,1723,1539,1568,1983,654,351,4.741346767,2.79835244,0.250477208,16.2345629,43
2776,4189,859,5109,4656,4795,4761,5763,1738,746,14.23162866,8.399535988,0.751832504,48.72967156,43
2641,3812,742,5094,4790,4562,4513,5178,1672,684,21.44976995,4.1744504,0.765839021,68.20361442,25
4513,7244,1042,5995,7089,6475,6741,7501,2526,1115,25.28257342,22.73662846,0.600307022,80.28570431,33
10568,16070,6143,28754,30505,30505,27867,29327,9176,3313,137.571974,61.05561595,8.446146169,292.537283,15
52,69,7,91,69,78,64,125,56,9,0.458757468,0.227872966,0.039149981,0.906472634,34
56,71,25,68,71,71,77,114,43,12,0.412223443,0.319953739,0.012672845,1.03789177,5
3033,4195,793,5769,5139,5648,5916,6810,2523,1259,19.12190097,9.601405846,0.720490728,82.39023379,13
2274,3196,316,3265,3187,3114,3217,3629,975,540,17.28264691,5.808006084,0.618499634,38.02889176,17
1461,2060,461,4263,3783,3796,3193,3459,1285,483,14.51575472,11.26663242,0.446252908,36.54761179,5
1064,1931,170,1430,1565,1483,1676,2237,724,283,6.057464733,2.99588897,0.19706038,18.42657353,40
170,215,52,250,213,256,230,276,191,32,1.170592587,0.908573936,0.03598713,2.947305482,5
4040,6402,1572,9259,9940,10401,9487,10258,3022,956,42.83261046,8.335875316,1.529288404,136.194414,25
145,185,31,243,182,161,187,263,167,23,1.144188023,0.568338471,0.097644054,2.260835415,34
6203,8931,2135,11474,13105,12484,12677,16507,5254,2172,70.89755841,49.9953998,0.933232471,274.9550223,32
1785,3771,167,3012,4205,3672,3234,3225,815,611,17.97511158,0.922021543,0.853085353,29.13415737,24
911,1770,86,1314,1317,1123,1189,1339,522,262,5.515836854,1.16317411,0.219589879,13.78850506,0
1663,2459,454,2833,3051,3359,3352,4559,1239,426,17.78003158,11.4366349,0.648230318,56.02562035,45
1696,2708,459,3394,3087,3122,2534,3475,1509,443,14.72580744,7.461554076,1.246581751,34.19580011,16
153,202,9,195,178,162,173,283,180,32,1.058937898,0.83296359,0.094240406,2.78161199,27
3404,5648,1039,5557,6086,4882,5603,6044,1778,902,20.3909599,18.33759845,0.484161015,64.75221291,33
797,1356,258,1137,1227,1196,1338,1994,537,212,5.257303426,4.727895089,0.124828913,16.6947526,33
2254,3173,805,5440,4625,5052,4456,5054,2385,547,20.53609054,12.92062363,0.905584548,66.90629777,23
3211,4500,2378,4781,4267,4653,4371,5623,2308,1166,17.03771695,8.750979958,0.396817204,64.96196073,4
1517,2194,308,1442,1727,1606,1949,2334,984,284,7.720404773,5.334535136,0.232494017,20.5043689,10
266,365,106,372,323,378,384,598,210,91,1.928835277,1.213558862,0.085056278,6.284118543,23
1075,1560,431,1960,2625,2173,1986,2326,834,230,9.817991066,1.910729897,0.350539921,31.21816591,25
151,212,45,436,302,351,325,357,138,32,1.385364843,1.07475725,0.153929427,3.166548214,26
15962,23425,4622,30017,35317,36592,39725,52130,12271,5100,231.1199197,118.7509646,6.382009616,510.1049115,29
1696,2433,317,2476,2162,2225,2445,3005,803,429,13.38697637,4.498827097,0.479084022,29.45682327,17
2147,3133,464,4384,4119,4660,4513,5131,2032,506,22.62143659,10.03958658,1.388829094,48.10291954,15
218,284,49,323,230,239,233,354,258,37,1.425639154,1.121411852,0.126875063,3.744860745,27
10776,15533,5905,20777,22475,24495,23250,25865,5807,2678,104.076239,51.30554405,1.827228469,245.059125,9
2633,3835,623,3898,4128,3727,4020,4452,1297,731,28.05563241,5.81807826,0.561307886,49.312118,42
208,321,58,432,338,349,302,366,150,38,1.021669513,0.60299141,0.053973046,3.498237692,43
93,121,24,161,118,149,135,202,93,21,0.746304556,0.637435604,0.089935221,1.511542843,41
213,289,32,371,348,325,359,453,260,42,1.933635671,0.96047111,0.16501486,3.820728689,34
525,718,217,1057,739,895,812,967,478,85,2.192541412,2.496899504,0.242323321,9.037690597,36
2728,4400,584,6190,5918,5581,5926,6523,1688,694,24.52644773,6.0019833,0.937587924,61.83818533,14
444,751,244,1468,1312,1389,1109,1057,339,182,4.499754868,2.565243739,0.109750119,12.25631145,2
2380,3330,684,3492,3379,4141,4564,5650,1449,1015,16.58142507,14.91168225,0.393707782,52.6549006,33
344,457,54,601,433,532,479,649,403,70,3.025366705,1.342683559,0.185740516,6.433232947,15
227,321,90,305,193,206,226,347,212,39,1.41443549,0.716693257,0.119736013,3.284556956,16
3232,6548,320,6550,5939,5228,4955,5882,1504,1180,31.47512933,1.614496087,1.4937861,51.01505861,24
1898,3181,391,3258,3320,2846,3223,3745,1101,501,11.99919435,8.291032109,0.361346455,31.86826529,10
2621,3303,288,3203,3061,3088,3215,4628,2006,729,13.78100154,11.79491602,0.448973806,63.30218874,22
4573,8305,1812,9392,9793,9064,8802,10373,2805,1650,37.28977183,19.4111141,1.49596932,105.5935417,31
880,1220,150,1216,1569,1473,1552,1735,613,320,4.851953524,2.436241826,0.182815899,20.90553579,13
32341,49037,19643,87350,99817,93067,76453,81739,22118,10654,289.0915059,247.4283183,9.418365802,1327.924173,22
89,130,45,80,115,90,110,184,51,25,0.429021278,0.220355616,0.009992127,1.635786268,4
606,849,336,1177,882,962,978,1195,498,364,4.521830439,2.844984984,0.199400162,14.73206077,23
222,299,144,390,321,449,342,461,235,42,1.624482611,1.260263295,0.180498068,3.713103111,26
24502,37119,15431,78126,74265,86025,79185,77032,20893,9723,337.0027907,170.7590267,28.52825085,782.5771259,16
841,1169,184,1447,1341,1263,1304,1635,673,241,6.713580552,1.30656455,0.239700564,21.34710351,25
979,1607,234,3025,2282,1865,1396,1383,168,370,7.671603371,6.552489983,0.924484973,15.53783516,41
377,492,73,761,519,678,629,818,335,123,3.496898341,1.736971386,0.298422397,6.909626262,34
1370,1985,166,1427,2257,2184,2258,2405,795,298,14.0583816,2.915377673,0.281265463,24.70978241,42
1686,2122,425,1821,1931,1965,2014,3054,1614,445,9.623619248,8.236685886,0.313529677,44.20550715,22
2263,3276,2205,5228,4348,5288,5172,5335,1294,537,11.46896499,13.06103175,1.267569075,47.27525621,36
3108,4444,857,5007,9746,6127,5349,6100,2362,1171,19.82110269,9.952485975,0.746835826,85.40287323,13
4329,7678,683,5652,5962,5510,5574,7471,2547,1229,22.97441143,20.66089745,0.545502243,72.95605444,33
3985,5913,1566,10215,9400,10474,9745,9377,2084,1087,31.89381766,5.107898767,2.150694217,88.88721442,3
1431,2169,822,3162,2929,3056,2559,2868,1061,338,11.89621171,5.584152971,0.255032676,31.2202501,46
10245,14996,2110,19848,20970,22243,23283,28813,9191,3844,102.7386195,83.16796142,2.919460985,392.6895084,38
1970,3133,395,3984,4099,3710,4113,4600,1337,649,17.21887488,4.213712503,0.658236746,43.41370539,14
18763,35795,9941,48233,80121,54810,48368,48525,10947,6772,172.9531335,85.53881994,5.626481006,526.1167457,40
29169,59570,18193,84979,111584,132411,88692,78978,20190,13852,418.6810533,141.3058041,6.222919407,1189.032942,30
15651,28279,8065,39708,42280,46801,43100,44244,12721,5387,173.1022875,81.25524975,3.710991425,454.2872003,46
3103,6160,335,4767,4753,4298,4154,5259,1563,973,19.88441798,4.193205999,0.79161459,49.70712607,0
4118,6128,711,5429,6553,5688,6859,8129,2281,917,45.85827436,9.509927459,0.917484612,80.60301772,42
694,1104,140,1022,895,879,974,1178,440,128,3.605196055,0.577383889,0.243109006,10.04758471,3
1360,1914,327,3319,2681,2884,2950,3381,1285,279,15.28212107,6.782335729,0.938236361,32.49637295,15
112,166,31,226,151,174,183,217,113,22,0.985818675,0.499513482,0.083452373,2.289236666,16
166,219,19,227,203,202,188,306,171,34,1.137800476,0.221433221,0.040623839,3.617852552,25
787,1034,285,687,988,1050,979,1375,515,254,4.022517198,3.442801484,0.131050334,18.47718703,22
4100,5855,997,6698,5975,6057,6753,7750,2690,904,19.32238502,11.40411068,1.020768421,66.16062703,43
41504,83072,21944,124438,169167,162683,147080,133488,26992,22310,480.6607659,332.120118,14.47472711,1276.571106,10
1844,2458,358,2925,2819,3047,3309,4142,1227,416,13.92299823,8.424306725,0.608930867,42.10779834,49
1542,2421,262,2247,2209,2252,2533,3348,791,407,10.75599182,2.632149749,0.411176056,27.11892984,14
142,241,51,442,323,341,291,323,76,32,1.470268469,0.74498378,0.124462434,3.41421052,16
5557,7663,1380,10768,15146,11062,11891,14829,4246,1708,54.25350456,32.82684919,2.372810295,164.0807239,49
2654,3814,1260,4160,4548,4968,4373,5147,1689,795,19.93554891,10.98779897,0.578804609,58.46875412,37
14446,22006,9950,27079,37701,32424,30555,39667,12129,5431,241.1959476,120.9713421,2.389557375,643.3136496,6
8376,13553,39981,20196,18063,23023,21241,23025,6746,2109,48.49681131,18.48058101,2.589635556,212.3501156,11
1308,1789,525,1550,1542,1614,1713,2141,814,403,7.544719072,2.793507509,0.242370508,28.46229341,35
3590,5299,1737,8095,7951,8921,7800,9505,2752,1178,32.59402902,25.28624077,3.62155878,74.50063776,26
40301,62779,20289,108385,112617,113230,125353,143173,41750,19017,853.2981094,427.9699496,8.4537274,2275.901923,6
1200,1804,588,2315,2165,2086,1981,2237,1009,430,9.368807022,7.271747627,0.288022047,23.588682,5
1980,2712,441,4807,4234,4533,4517,5292,1992,782,14.98239309,7.522894135,0.564518942,64.55440135,13
10150,13700,3085,15993,19220,19024,21457,30679,9282,4014,163.7401016,82.12351844,1.622192957,436.7247601,6
8447,12475,3359,23839,23808,25709,22953,27043,6614,2898,98.00813631,59.30120711,4.286445949,296.4093488,49
4212,7052,843,8046,7993,7909,9034,10831,2443,1232,36.1797612,8.853720884,1.383066458,91.21951954,14
5393,7818,2777,9400,9133,9288,9109,10654,3645,2122,32.08206868,20.15560983,0.971863786,117.4370621,47
1885,2725,530,4877,4023,4647,4256,5053,1871,605,18.88954888,11.8846745,0.832976635,61.5418879,23
332,437,78,499,378,491,457,596,332,82,2.254884143,1.269357857,0.228642098,4.289010397,50
4107,6014,746,6085,10522,6785,7228,8737,3318,1595,35.79184981,28.97386785,1.017075269,136.8042901,38
4984,7805,5059,12174,31046,15761,12546,11855,3510,1995,68.48619941,34.70189885,5.797552812,159.0364667,16
188,278,236,402,364,392,389,463,96,122,2.096555914,1.511267388,0.091724321,3.695179798,1
1448,2055,288,1676,1837,1756,2290,2580,788,305,14.34705473,2.975241691,0.287040935,25.21717014,42
4638,7585,663,9402,8510,8298,7794,8431,2785,1222,47.81791778,2.452788688,2.269402618,77.50353789,24
1918,3492,464,4935,5173,4459,3736,3855,1196,604,11.66883174,6.886968068,0.616444344,39.95455135,43
3023,4882,1643,6807,6949,6570,6253,7223,2710,924,30.68050441,15.54578543,2.597192517,71.24528826,16
1117,1732,257,1420,1543,1455,1604,1991,685,233,6.890254469,1.45300991,0.274306544,17.22427822,0
425,585,59,798,624,719,640,828,406,64,3.770137937,1.673219386,0.231465284,8.016937435,15
1246,1691,167,1966,1705,1768,1802,2538,1196,321,10.69109056,4.744797213,0.656372885,22.73386426,15
2112,3199,475,3668,3554,3144,3194,3872,1208,454,9.959725586,5.878250161,0.5261552,34.10250282,43
566,1100,84,524,659,601,674,1070,291,143,2.870835284,1.983648804,0.086452984,7.624556929,10
406,708,88,1151,823,819,791,770,290,116,2.42379192,1.430526888,0.128044765,8.299161465,43
14538,28675,6632,34933,47696,41597,32922,34779,10129,5252,132.3710475,91.46385775,3.98625169,351.5599077,10
3581,5362,1161,6227,7078,6801,6699,8775,2899,1245,37.11306235,26.17131579,0.48852338,143.9319367,32
382,511,90,752,569,710,631,779,413,131,3.090345184,1.944342178,0.136275638,10.06830169,23
317,484,138,848,497,447,383,483,99,57,2.233016146,1.907269605,0.269094969,4.522683865,41
7786,12996,1838,18789,19300,22235,21342,19417,5312,2595,107.495847,5.513928874,5.10167251,174.229846,24
2153,2989,528,2897,2944,2998,2896,3598,1432,370,14.26210586,2.775622008,0.509211857,45.34907235,25
450,628,133,757,636,638,711,855,263,129,3.376590235,0.657135647,0.120557216,10.73650948,25
3886,6678,1051,6258,7277,6988,8209,9462,2270,1014,27.30863177,24.55866355,0.648413559,86.71952412,33
1998,2987,702,3624,3762,4559,4607,4633,889,460,18.83712089,9.285969062,0.330716443,44.35410432,9
331,486,140,851,633,753,616,768,192,117,1.545144793,0.971916285,0.080839918,5.669817875,28
5513,7728,583,6873,8337,8468,9269,10934,4522,1713,40.43752868,32.73459233,1.149088706,154.5610924,38
895,1743,210,2140,2137,2503,2051,1896,490,233,5.406018324,3.190642936,0.285590665,18.51042517,43
1969,2949,646,3590,3388,3358,3660,3937,1102,582,14.80943008,5.483339239,0.475745891,55.86826232,35
376,561,102,722,576,593,574,654,248,78,1.790508589,1.056761787,0.094589494,6.130773753,43
524,699,269,1071,1764,1114,790,984,480,100,2.551941516,2.906189808,0.282044818,10.51914354,36
602,809,121,1102,905,823,927,1046,392,122,4.636536939,0.902340376,0.165542144,14.74274915,25
369,538,70,877,580,682,639,707,305,82,2.372808698,2.131389208,0.155198243,4.811145543,12
34534,66030,40619,110359,105966,102200,93439,90114,22418,19571,293.2853362,150.6383811,6.830766555,1118.247859,4
3074,4863,1101,6086,6067,6170,6508,6887,1458,868,31.85743181,10.7060081,1.14009214,70.0993796,17
812,1228,145,875,818,747,799,1243,592,195,2.839427221,1.675835682,0.150002064,9.722313531,43
2618,4664,423,3869,4380,3734,4078,4761,1517,597,17.44752572,3.679316619,0.69459996,43.61537569,0
83688,151431,114421,257888,339482,383393,308318,279876,69816,43467,900.0111645,565.4334217,27.26408533,3294.509093,47
18376,24950,4915,23349,22393,22582,22537,31640,12393,3951,123.7498767,60.45252598,1.659481105,375.5168672,7
712,979,221,1508,1152,1165,1169,1453,828,207,5.788045614,3.641645365,0.255236734,18.85737222,23
1793,3258,356,3597,3546,3081,3263,3491,1068,539,12.16397444,8.404889503,0.36630868,32.3058993,10
1946,2621,345,1724,1531,1568,1890,2864,1293,323,10.7522145,2.092543939,0.383895279,34.18870661,25
27761,46827,13334,53671,54379,59854,53959,49510,17704,8952,212.1703461,120.9551782,5.17488649,577.9038901,2
3671,5554,1089,4643,5894,5368,6640,9542,2704,1329,30.58459935,24.75854544,0.869103994,116.9010383,38
1408,2070,316,1863,2305,2266,2126,2268,685,356,7.279239836,1.165793966,0.490860617,20.2870462,3
677,936,117,851,843,883,984,1145,395,129,3.471830647,0.556024985,0.234115783,9.675898899,3
1009,1471,183,1331,1280,1332,1601,1837,448,228,10.44826935,2.166725308,0.209038096,18.36445116,42
4095,5847,679,4888,4647,4832,5410,5830,2143,1015,22.44004758,15.91289998,1.334015567,66.77224349,48
2515,3317,638,3084,3140,3116,3506,4647,1690,687,25.88082522,13.08158075,0.79995278,52.79688345,19
3117,4176,1106,5761,6819,6873,7287,8561,2659,896,35.64712701,22.9292718,1.299634839,112.3255825,45
3828,6988,976,9748,8495,9041,8052,7976,2220,1916,23.07310558,13.61779353,1.218912547,79.00324575,43
9319,16605,3855,20885,37013,21819,20349,20011,5336,3811,81.73010357,73.49991506,1.940591817,259.5368288,33
457,679,103,521,624,564,629,813,278,94,2.284965119,0.365944605,0.154081939,6.368136504,3
393,529,55,571,455,475,491,656,320,84,2.653194541,0.516351879,0.094729217,8.436335582,25
2033,3815,319,3538,3681,3333,3115,3807,1167,614,19.93641383,1.022625254,0.946167291,32.31304658,24
9325,13586,2109,13324,15356,13456,15132,18372,8231,3031,72.03098838,58.30982052,2.046860872,275.3182159,38
368,533,161,314,2269,500,470,493,340,97,3.751607156,1.761026852,0.080427487,9.845664873,46
46192,79326,26510,128789,145947,139301,110489,114079,34056,17157,495.9913157,300.1065507,21.69248437,1500.04345,49
39828,79216,19359,105567,107348,110844,111706,107610,28261,18851,495.2915343,167.162015,7.361592498,1406.60282,30
4668,6375,1751,12714,12912,13699,10923,11767,4313,1297,57.2833555,28.45365798,4.888513927,113.1878994,34
1072,1443,223,2060,1719,1817,1773,2128,1030,350,6.140120696,3.08305073,0.231352523,26.45584142,13
2997,4937,978,9376,7724,8045,7229,7524,2416,999,33.36981435,26.24879177,2.969753813,87.65563675,27
675,1074,226,912,801,842,814,1121,460,155,4.025223487,2.095321815,0.161481568,11.39823559,31
2984,3857,560,3987,3739,4238,4288,6464,2476,791,21.15048693,12.79740084,0.925029517,63.96613887,49
693,1022,212,1062,920,1288,1319,1467,416,200,4.330277823,3.889697231,0.283230381,8.780141808,12
2173,3012,271,2822,2424,2521,2559,3369,2203,341,9.245384748,5.456644756,0.4884178,31.65657093,43
966,1462,432,1951,2250,1798,1690,2023,775,323,9.132358007,4.627358016,0.773080245,21.20687033,16
6755,9369,2049,11583,9789,12122,11119,12421,6576,1556,44.82858521,40.31436474,1.06440567,142.3547547,33
1394,2160,1265,6291,5818,5744,3867,3877,944,468,21.25435976,10.55741721,1.813829388,41.99712661,34
2560,3764,860,4352,4687,4237,4861,5678,1649,759,20.02109305,7.413009449,0.643168083,75.52915084,35
137712,250520,113005,375647,453720,427482,426230,439796,120673,47541,1241.460548,637.6439053,28.91425565,4733.481111,4
6495,10277,2559,12223,19363,12936,12027,12815,4416,2153,55.4110308,13.55989604,2.118232281,139.7070473,14
5285,7776,2813,6482,6752,7111,6640,8720,3774,1433,32.28121062,17.79230933,0.937246001,94.67721078,37
1151,1531,210,2733,2148,2216,2146,2758,1344,202,12.27319657,5.446949364,0.753505305,26.09810322,15
1499,2382,393,2359,1943,2455,2670,2489,987,384,6.83228552,4.032428717,0.360937912,23.39402167,43
5934,7720,2444,12221,11165,12806,12072,13547,4021,2289,48.44317216,37.58190538,5.382574684,110.7272506,26
51,66,11,77,56,59,69,61,73,15,0.369409538,0.290578603,0.032875681,0.970362853,27
822,1115,198,1428,1422,1340,1216,1833,514,227,7.000358181,5.979164282,0.843594961,14.1783153,41
124,189,33,398,271,284,256,259,99,39,0.940825439,0.622020464,0.04209161,2.880936888,44
45,63,7,103,52,82,56,99,27,11,0.357493101,0.2812051,0.031815175,0.939060825,27
735,1012,120,671,1078,965,1120,1278,394,158,4.384932818,3.109485268,0.260675412,13.04773534,48
614,846,164,1114,980,1125,1099,1384,728,167,5.086930928,3.200527376,0.224319524,16.57315031,23
93,117,20,187,157,132,134,197,104,17,0.702965501,0.545617783,0.021611029,1.769919011,5
103,157,88,219,275,303,330,356,28,85,1.340207584,0.9660663,0.058634082,2.362115866,1
171,226,42,245,180,269,216,315,224,22,1.379278678,0.685112166,0.117706496,2.725358089,34
2331,3349,324,3412,2963,3204,3387,3768,907,522,17.13228308,5.75747482,0.613118515,37.69802985,17
1448,2257,243,2402,2272,2300,2381,2701,754,311,8.812072846,6.088840365,0.265368757,23.4036942,10
2469,3764,1087,4754,5408,4866,4576,5142,2179,579,15.8480089,14.23556614,1.03657035,32.13368084,12
2778,4150,334,3573,4127,4357,4395,4781,1437,802,17.65188456,12.51747228,1.049368934,52.52466287,48
33444,54137,13564,60970,71571,66839,64917,76128,24722,12634,279.9656991,103.6600933,8.993764801,1056.164689,35
410,562,215,970,673,730,693,936,324,121,3.527254076,3.012707499,0.425060216,7.143994514,41
917,1557,170,1002,1312,1308,1429,1527,607,176,5.066529936,3.500798566,0.152574629,13.45603008,10
1036,1450,284,2734,1733,2327,2412,2444,614,332,9.620508986,5.415741072,0.975506156,18.29914996,50
8267,15679,1877,17424,18005,16810,17133,18020,4964,2412,57.63727755,28.50613114,1.875045804,175.33037,40
738,1039,177,1558,1173,1340,1274,1475,574,246,5.881510099,3.310920021,0.596376898,11.18720802,50
2525,3949,839,3975,3934,4245,4303,6008,1408,539,19.33528699,9.076099433,0.414512629,50.7432543,46
301,455,86,446,401,400,403,505,296,55,1.32416923,0.781527355,0.069953587,4.534008946,43
2250,2951,633,3827,7475,3393,3315,3892,1577,824,16.01534027,13.70724711,0.521766742,73.5654872,22
14162,24528,6805,35981,37900,39148,46473,53380,14030,5811,205.088139,69.21771158,3.048255827,582.4399061,30
708,928,192,660,589,781,886,1425,493,163,4.678343072,3.995878649,0.563774958,9.475375609,41
1327,1843,705,1536,1817,1767,1653,2594,1121,406,6.807839008,3.496669354,0.158558077,25.95714976,4
2033,3258,521,3559,4339,3733,3946,4620,1244,518,16.61928445,4.066983887,0.635315826,41.90196653,14
78,100,8,130,100,85,59,119,90,13,0.496157092,0.390278593,0.044155607,1.3033026,27
593,1058,94,1051,1040,926,848,976,392,162,3.621500122,2.502332483,0.109058675,9.618222963,10
299,409,55,478,401,381,420,561,227,54,2.201420822,0.428429864,0.078599163,6.999835304,25
128,188,50,249,230,225,206,241,156,26,1.130758834,0.572954537,0.095721972,2.62581208,16
16450,19838,1281,5032,6707,7848,7650,11084,14349,1592,74.71595649,36.83206496,1.311760725,175.9270616,9
4837,7787,942,7477,6837,6546,7260,7902,2684,1080,26.73670184,24.04432674,0.634833709,84.90334045,33
2205,3043,220,2667,2853,2911,3399,4062,1310,478,14.06221808,6.600889326,0.301467828,36.90468666,46
159,209,16,298,215,247,215,324,213,32,1.276142039,1.003816992,0.113570536,3.352162582,27
596,1028,190,1202,1130,1008,1085,1057,218,154,3.79772327,2.62409664,0.114365498,10.08624822,10
42090,78504,28226,143957,139211,127165,104687,99523,21221,30865,349.4376361,179.4795488,8.138582546,1332.347172,4
1522,2270,147,1683,1916,1550,1879,2289,574,304,9.931891535,3.337711334,0.355435791,21.8542235,17
4301,7264,1671,13097,11334,11834,9586,9551,3249,1096,33.76094967,30.32596933,2.20820165,68.45425115,12
678,1296,119,1061,1105,967,847,1195,411,241,3.941448124,2.723405588,0.118693661,10.46796233,10
4550,6536,1070,6194,7238,6684,7046,8491,3095,1522,31.07727854,11.50667243,0.998342778,117.2383772,35
6494,11440,8130,16353,21429,17562,13138,13937,3744,1898,34.54084536,39.33563999,3.817511645,142.3779143,36
1553,2732,298,2161,2706,2542,2862,2935,901,372,9.477143584,6.548381454,0.285396847,25.17003368,10
3225,5099,1145,8033,6913,8310,10419,9626,1577,1094,43.64490482,14.66730612,1.561934222,96.03664129,17
12913,24850,8756,43740,41926,36810,31673,29795,7349,9574,107.0663319,54.99183534,2.493630022,408.2259889,4
5517,11412,2273,14552,14369,13477,15237,14672,2797,2306,50.13937625,34.64459082,1.509908527,133.1635189,10
2417,3235,465,3934,3525,4054,4537,6443,1595,689,19.78836921,11.97323227,0.865456463,59.84663979,49
2997,4014,610,5201,4706,5069,5012,6424,2456,848,23.62468694,14.2944505,1.033240172,71.44894633,49
1435,2041,268,3161,2597,2899,3049,3993,1334,361,15.61522807,6.930171459,0.958687259,33.20470194,15
7948,14653,4490,21707,19945,23392,22352,21008,5015,2497,56.46224485,33.32413097,2.98280344,193.3290077,43
2227,2945,608,3619,3555,4208,4300,5412,1739,527,29.28667278,14.80308188,0.905224431,59.74481248,19
1519,2056,256,1453,1415,1546,1876,2714,976,311,13.80749012,6.97905864,0.426776967,28.16727983,19
2445,4273,1025,4821,5337,5266,4532,5238,1507,813,18.00693429,16.19364326,0.427554937,57.18165543,33
643,917,134,1075,972,887,1028,1185,485,147,4.876367431,0.949015025,0.174105012,15.50533571,25
2302,3245,738,5986,5262,6306,6741,7821,1695,715,26.23750492,15.87537292,1.147513369,79.35098084,49
1167,1950,109,1765,1841,1745,1766,2147,756,334,10.89891747,0.559052814,0.517254473,17.66502396,24
536,903,636,2063,1546,1362,1012,1080,114,477,6.514228993,4.695673399,0.284997518,11.4813286,1
2192,3491,657,4195,4050,4209,4448,4701,1110,528,28.5981681,5.930587399,0.572162375,50.26570847,42
4686,7831,1000,8723,9360,8215,8321,9105,3390,1129,29.51178462,14.59588028,0.960072201,89.77370786,40
1050,1745,270,1682,1649,1557,1648,1913,602,257,7.175207365,1.513100489,0.285650747,17.9366043,0
1072,1394,179,973,933,955,1185,1486,684,178,5.060148869,4.550593916,0.120147694,16.06868135,33
46814,80604,20402,105308,118449,111949,91913,105346,32388,16941,421.9153212,156.218357,13.55382883,1591.666641,35
284,374,44,537,399,458,405,544,313,60,2.269539535,1.785226314,0.20197816,5.96161342,27
1126,1849,175,1719,1653,1594,1786,1991,703,257,10.08310514,0.517206256,0.478536629,16.34275095,24
6633,9590,2137,13015,11861,13071,13134,14559,4673,2082,54.87641395,20.31853976,1.762878673,207.020113,35
1082,1673,336,1858,1799,1888,1847,2182,730,258,8.328084215,3.909252573,0.178538652,21.85610668,46
1091,1505,937,1584,1432,1486,1443,1618,588,215,3.633583806,4.137980497,0.401589722,14.97769028,36
1014,2013,410,3988,3352,2843,2549,2346,551,315,12.28325557,6.223915123,1.039812743,28.52378409,16
976,1743,883,4020,3370,3332,3023,3287,909,300,12.91928171,6.064388152,0.276965396,33.90518057,46
5230,8145,3046,14666,13716,13063,11941,12421,3801,1372,62.44325213,27.71284811,3.833664803,132.7812547,15
1127,1755,236,2143,1927,2325,2813,3100,444,367,12.34033912,4.147094196,0.441627678,27.15379324,17
673,1080,153,850,756,660,703,1030,427,119,2.987731537,0.478494936,0.201471552,8.326727663,3
2360,3503,1168,5585,4426,4902,4167,4937,1587,985,19.56922614,11.01624268,1.984292161,37.22258398,50
